# Expression Atlas
# Query: Genes matching: 'default query', specifically  expressed above the expression level cutoff: 0 TPM in experiment E-ERAD-475
# Selected columns: 18 (all)
# Timestamp: Sun, 12-Nov-2023 06:21:53
Gene ID	Gene Name	zygote	cleavage 2-cell	blastula 128-cell	blastula 1k-cell	blastula dome	gastrula 50%-epiboly	gastrula shield	gastrula 75%-epiboly	segmentation 1-4 somites	segmentation 14-19 somites	segmentation 20-25 somites	pharyngula prim-5	pharyngula prim-15	pharyngula prim-25	hatching long-pec	larval protruding mouth	larval day 4	larval day 5
ENSDARG00000102265	smarcal1	7.0	7.0	29.0	26.0	15.0	6.0	9.0	16.0	13.0	12.0	13.0	13.0	8.0	8.0	7.0	3.0	5.0	4.0
ENSDARG00000102266	isg20l2	0.9	2.0	3.0	3.0	0.7	0.6	0.7	1.0	3.0	4.0	5.0	4.0	4.0	4.0	5.0	4.0	4.0	4.0
ENSDARG00000102267	znf750						16.0	15.0	15.0	6.0	5.0	5.0	7.0	6.0	2.0	2.0	4.0	3.0	2.0
ENSDARG00000102272	coro6			2.0	4.0	1.0						2.0	5.0	9.0	10.0	7.0	8.0	11.0	7.0
ENSDARG00000102274	aaas	4.0	7.0	29.0	22.0	18.0	13.0	11.0	17.0	53.0	63.0	60.0	49.0	43.0	39.0	25.0	15.0	18.0	17.0
ENSDARG00000102277	lama1	0.2	0.4	0.4	0.2	0.8	20.0	54.0	118.0	92.0	48.0	39.0	31.0	20.0	15.0	9.0	4.0	4.0	3.0
ENSDARG00000102279	zmiz1b	3.0	4.0	5.0	3.0	2.0	0.4		0.8	5.0	5.0	5.0	7.0	7.0	6.0	6.0	6.0	5.0	6.0
ENSDARG00000102282	ENSDARG00000102282			4.0	5.0	2.0	2.0	2.0	2.0										
ENSDARG00000102288	CABZ01056321.1															0.1	6.0	6.0	7.0
ENSDARG00000102291	eef1da	37.0	50.0	30.0	33.0	37.0	32.0	23.0	17.0	22.0	27.0	35.0	53.0	58.0	62.0	69.0	87.0	102.0	134.0
ENSDARG00000102292	CU013526.1								4.0	7.0	1.0	3.0	2.0						
ENSDARG00000102294	fbxo11a	60.0	80.0	131.0	126.0	54.0	61.0	66.0	67.0	54.0	47.0	47.0	38.0	36.0	50.0	42.0	34.0	30.0	26.0
ENSDARG00000102295	dnaja3b	26.0	26.0	25.0	30.0	19.0	4.0	0.9		4.0	6.0	7.0	7.0	4.0	7.0	5.0	9.0	8.0	8.0
ENSDARG00000102296	zgc:175177			0.3	0.4													0.3	0.4
ENSDARG00000102299	cxcl8b.1								1.0	4.0		1.0			1.0	1.0	3.0	2.0	5.0
ENSDARG00000102300	ca9					50.0	94.0	213.0	260.0	10.0	2.0	1.0	2.0	4.0	4.0	5.0	3.0	6.0	5.0
ENSDARG00000102302	ENSDARG00000102302	0.9	3.0	7.0	7.0	5.0	2.0	0.9	1.0	1.0	0.7	0.9	0.7	0.4	0.8	1.0	1.0	1.0	0.9
ENSDARG00000102305	svbp	3.0	3.0	16.0	21.0	18.0	33.0	42.0	53.0	55.0	58.0	48.0	43.0	40.0	33.0	29.0	31.0	31.0	25.0
ENSDARG00000102307	taf2	14.0	23.0	82.0	82.0	72.0	68.0	64.0	61.0	54.0	45.0	46.0	37.0	29.0	32.0	22.0	17.0	17.0	16.0
ENSDARG00000102308	ttc39c	10.0	10.0	31.0	39.0	13.0	3.0	2.0	0.2	0.9	2.0	4.0	5.0	6.0	9.0	11.0	20.0	17.0	17.0
ENSDARG00000102310	si:ch211-156l18.8		0.2	3.0	1.0	0.7	0.3	0.1						0.1		0.2	1.0	2.0	2.0
ENSDARG00000102312	scn5lab	3.0	5.0	10.0	7.0	4.0	1.0	0.4					0.1		0.2		0.7	0.8	0.9
ENSDARG00000102316	si:dkey-237m9.2					0.8	4.0	4.0	2.0	1.0	0.7	0.7	0.7						
ENSDARG00000102317	rpl26								3.0	3.0	1.0	1.0							
ENSDARG00000102318	il6							3.0											
ENSDARG00000102320	mob1a	89.0	154.0	135.0	138.0	53.0	47.0	73.0	86.0	96.0	75.0	80.0	67.0	61.0	47.0	41.0	33.0	35.0	30.0
ENSDARG00000102321	si:ch73-299h12.1			8.0	7.0	8.0	4.0	8.0	4.0	5.0	3.0	3.0	1.0	3.0	5.0	4.0	4.0	5.0	5.0
ENSDARG00000102325	ehmt2	137.0	111.0	102.0	80.0	50.0	25.0	36.0	31.0	22.0	26.0	26.0	23.0	16.0	20.0	12.0	7.0	9.0	8.0
ENSDARG00000102332	spint1a	115.0	113.0	97.0	92.0	92.0	109.0	98.0	62.0	22.0	12.0	21.0	28.0	29.0	20.0	30.0	35.0	39.0	39.0
ENSDARG00000102333	fcf1	63.0	74.0	117.0	166.0	121.0	184.0	190.0	184.0	197.0	196.0	144.0	93.0	64.0	72.0	44.0	46.0	34.0	36.0
ENSDARG00000102334	SH3RF3	3.0	8.0	14.0	14.0	9.0	3.0	0.6			2.0	2.0	2.0	2.0	2.0	2.0	1.0	0.6	2.0
ENSDARG00000102335	ano1	61.0	43.0	55.0	46.0	12.0	7.0	7.0	10.0	9.0	3.0	3.0	5.0	3.0	3.0	4.0	8.0	9.0	9.0
ENSDARG00000102336	SLC5A7															1.0	2.0	1.0	
ENSDARG00000102338	ptar1	70.0	49.0	65.0	80.0	21.0	4.0	3.0	7.0	15.0	11.0	15.0	10.0	12.0	15.0	12.0	9.0	12.0	10.0
ENSDARG00000102340	ptn										0.7	3.0	3.0	3.0	8.0	17.0	48.0	60.0	62.0
ENSDARG00000102341	sugct			1.0	2.0	1.0				0.5			0.4				0.6	0.5	2.0
ENSDARG00000102343	si:dkey-243k1.3												0.6						
ENSDARG00000102349	cep55l	20.0	34.0	118.0	118.0	69.0	37.0	43.0	37.0	25.0	21.0	20.0	22.0	20.0	18.0	9.0	5.0	6.0	3.0
ENSDARG00000102353	ddx47	2.0	7.0	40.0	41.0	75.0	113.0	177.0	211.0	166.0	151.0	124.0	103.0	66.0	67.0	46.0	36.0	30.0	38.0
ENSDARG00000102356	scp2b	49.0	65.0	62.0	86.0	80.0	106.0	73.0	53.0	40.0	30.0	30.0	30.0	26.0	35.0	31.0	50.0	55.0	48.0
ENSDARG00000102362	slc25a12	52.0	146.0	178.0	159.0	127.0	85.0	72.0	64.0	64.0	49.0	64.0	73.0	66.0	73.0	70.0	92.0	69.0	48.0
ENSDARG00000102363	si:ch73-138e16.4	2.0	3.0	7.0	10.0	16.0	22.0	10.0	5.0	5.0	5.0	6.0	5.0	5.0	6.0	4.0	4.0	4.0	5.0
ENSDARG00000102364	si:dkey-202l22.6													0.3	0.4	21.0	19.0	17.0	16.0
ENSDARG00000102365	eloa	30.0	81.0	288.0	292.0	310.0	279.0	271.0	192.0	123.0	62.0	73.0	72.0	61.0	56.0	53.0	53.0	57.0	69.0
ENSDARG00000102366	micall2a	108.0	93.0	202.0	227.0	162.0	71.0	35.0	16.0	2.0	2.0	4.0	4.0	5.0	5.0	4.0	4.0	3.0	2.0
ENSDARG00000102367	ndfip1l	14.0	22.0	23.0	26.0	23.0	34.0	41.0	50.0	23.0	15.0	22.0	26.0	26.0	26.0	28.0	35.0	42.0	46.0
ENSDARG00000102370	znf1094					0.9	2.0	1.0	1.0	0.7	0.4	0.4							
ENSDARG00000102371	CU570769.1				0.9	28.0	28.0	29.0	19.0	7.0	5.0	3.0	5.0	4.0	3.0	2.0	2.0	2.0	1.0
ENSDARG00000102372	cert1b	10.0	25.0	55.0	64.0	57.0	41.0	30.0	49.0	25.0	14.0	20.0	32.0	32.0	24.0	34.0	33.0	34.0	38.0
ENSDARG00000102375	si:ch211-204c21.1	20.0	26.0	45.0	44.0	24.0	2.0	0.8	0.5	0.5	0.5	2.0	0.6	0.5				0.5	
ENSDARG00000102376	ENSDARG00000102376												0.6	1.0	3.0	5.0	11.0	8.0	9.0
ENSDARG00000102377	slc6a16b	4.0	10.0	61.0	55.0	33.0	18.0	12.0	14.0	11.0	7.0	8.0	7.0	8.0	6.0	4.0	6.0	7.0	6.0
ENSDARG00000102379	si:zfos-80g12.1	15.0	26.0	43.0	59.0	20.0	5.0	3.0	5.0	9.0	3.0	5.0	6.0	7.0	9.0	11.0	11.0	17.0	24.0
ENSDARG00000102380	cnnm4a		1.0	0.7	1.0	0.6											0.7	2.0	2.0
ENSDARG00000102381	slc44a4	19.0	17.0	26.0	32.0	11.0	3.0	0.4			0.4	1.0	2.0	2.0	1.0	2.0	3.0	6.0	8.0
ENSDARG00000102385	CR774179.2		2.0							2.0					2.0			2.0	2.0
ENSDARG00000102387	slc39a14	4.0	8.0	22.0	20.0	16.0	5.0	2.0	3.0	8.0	6.0	5.0	5.0	6.0	4.0	3.0	3.0	4.0	6.0
ENSDARG00000102389	ved					68.0	379.0	423.0	402.0	89.0	27.0	17.0	8.0	4.0	4.0	2.0	1.0		4.0
ENSDARG00000102394	ap1g1	89.0	80.0	163.0	155.0	93.0	37.0	30.0	45.0	31.0	23.0	33.0	36.0	31.0	28.0	25.0	30.0	34.0	31.0
ENSDARG00000102398	cnn1b	2.0		11.0	12.0	5.0	3.0			0.8	0.9	0.7				0.8	8.0	19.0	15.0
ENSDARG00000102401	zgc:173517				1.0	0.7	0.7	3.0	3.0	0.8	0.6	0.7		0.8	0.7				
ENSDARG00000102402	fut11	17.0	22.0	54.0	46.0	35.0	26.0	23.0	16.0	19.0	11.0	11.0	9.0	8.0	7.0	6.0	5.0	5.0	4.0
ENSDARG00000102403	cry2	21.0	33.0	119.0	135.0	55.0	20.0	17.0	11.0	25.0	20.0	18.0	18.0	11.0	14.0	10.0	22.0	17.0	21.0
ENSDARG00000102406	si:ch211-165e15.1				0.2							0.3	0.1	0.6	0.9	3.0	4.0	6.0	6.0
ENSDARG00000102407	cep97	180.0	169.0	111.0	88.0	95.0	36.0	31.0	40.0	47.0	45.0	33.0	22.0	19.0	26.0	15.0	8.0	8.0	8.0
ENSDARG00000102411	CR847850.1					0.9	9.0	7.0	3.0	3.0	3.0	2.0	0.8		1.0	1.0			
ENSDARG00000102412	eci2	12.0	7.0	22.0	21.0	9.0	6.0	10.0	12.0	16.0	15.0	16.0	21.0	22.0	25.0	23.0	45.0	67.0	44.0
ENSDARG00000102414	myhz1.1				0.1	0.4	0.1		0.2	1.0	1.0	1.0	2.0	2.0	0.7	0.9	20.0	31.0	40.0
ENSDARG00000102415	scinla		0.7	0.3	1.0	0.7	2.0	0.3	1.0	3.0	11.0	23.0	44.0	57.0	54.0	61.0	111.0	188.0	157.0
ENSDARG00000102417	psmd7	2.0	2.0	12.0	10.0	10.0	17.0	20.0	19.0	21.0	21.0	26.0	19.0	17.0	24.0	15.0	13.0	11.0	7.0
ENSDARG00000102418	enc2		1.0	5.0	5.0	1.0	0.5	0.6	2.0	8.0	6.0	9.0	9.0	12.0	9.0	11.0	8.0	14.0	13.0
ENSDARG00000102419	azi2	84.0	88.0	66.0	59.0	53.0	32.0	19.0	9.0	7.0	9.0	6.0	6.0	3.0	7.0	6.0	5.0	7.0	7.0
ENSDARG00000102421	ENSDARG00000102421	31.0	39.0	42.0	40.0	35.0	29.0	18.0	6.0	3.0	2.0	3.0	15.0	9.0	4.0	6.0	7.0	9.0	14.0
ENSDARG00000102422	FP101885.1							7.0	8.0										
ENSDARG00000102423	ENSDARG00000102423		1.0							0.7			0.5				0.6		
ENSDARG00000102424	ARHGAP44		0.3		0.8	0.3				0.3		0.3		0.2	1.0	1.0	2.0	3.0	3.0
ENSDARG00000102426	zgc:165519	9.0	9.0	13.0	6.0	3.0	0.7		0.7										
ENSDARG00000102428	BX088544.1					2.0	6.0	3.0	3.0	3.0	3.0	5.0	1.0	3.0	3.0	3.0	6.0	5.0	8.0
ENSDARG00000102430	opn6a			0.2		0.4	1.0	2.0	1.0	0.1	0.1					2.0	8.0	6.0	4.0
ENSDARG00000102433	sytl4	34.0	31.0	83.0	78.0	18.0	3.0	0.6	0.6	2.0	1.0	3.0	4.0	3.0	0.7	1.0	3.0	3.0	3.0
ENSDARG00000102434	si:dkey-13m1.2			0.4	0.4														
ENSDARG00000102435	plekhf1					33.0	56.0	40.0	17.0	7.0	7.0	5.0	6.0	7.0	3.0	3.0	13.0	16.0	10.0
ENSDARG00000102436	si:ch211-194b1.1			0.5	0.3	0.3				0.6	0.5	0.4	0.8	0.6	1.0	0.9	2.0	4.0	4.0
ENSDARG00000102438	CABZ01080434.1																	0.9	
ENSDARG00000102440	ENSDARG00000102440						0.3		0.3	1.0	0.6	0.6	2.0	1.0	1.0	0.9	2.0	2.0	2.0
ENSDARG00000102441	ctnna1	381.0	323.0	297.0	270.0	237.0	266.0	264.0	230.0	108.0	83.0	80.0	111.0	85.0	69.0	61.0	60.0	63.0	52.0
ENSDARG00000102442	folr					0.4	0.4	0.7	0.4	0.7	0.4	1.0	0.7		0.4		4.0	13.0	11.0
ENSDARG00000102443	shank2a									2.0	0.8	0.6	0.5	0.4	0.1	0.5	4.0	5.0	5.0
ENSDARG00000102445	si:dkey-22o22.2	0.2	0.1	0.9		0.5	0.7	0.9	0.7	2.0	1.0	1.0	2.0	2.0	2.0	3.0	4.0	5.0	4.0
ENSDARG00000102447	gdpd4a												4.0	0.8	1.0	1.0	3.0	5.0	8.0
ENSDARG00000102449	ENSDARG00000102449			0.3	0.6	1.0	2.0	3.0	2.0	1.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0
ENSDARG00000102452	eif3ha	20.0	21.0	106.0	141.0	151.0	151.0	198.0	254.0	450.0	535.0	525.0	407.0	336.0	313.0	226.0	170.0	188.0	182.0
ENSDARG00000102453	slc1a2b	22.0	20.0	8.0	4.0	5.0	3.0	2.0	0.5	5.0	9.0	10.0	17.0	42.0	101.0	181.0	381.0	363.0	343.0
ENSDARG00000102455	znf1133			0.4	1.0	2.0	2.0	4.0	4.0	2.0	1.0	0.9	1.0		0.3	0.4			
ENSDARG00000102456	cfhl4									2.0	1.0	7.0	48.0	45.0	11.0	52.0	57.0	67.0	50.0
ENSDARG00000102458	hip1rb	16.0	20.0	17.0	23.0	22.0	35.0	45.0	46.0	20.0	7.0	7.0	7.0	6.0	5.0	7.0	10.0	12.0	10.0
ENSDARG00000102461	CR354372.1															7.0	11.0	7.0	12.0
ENSDARG00000102462	BX088535.1		0.5	3.0	3.0	2.0													
ENSDARG00000102463	cox18	21.0	22.0	27.0	30.0	31.0	11.0	7.0	5.0	11.0	12.0	12.0	9.0	6.0	10.0	8.0	11.0	9.0	6.0
ENSDARG00000102464	wnt5b					0.9	20.0	27.0	47.0	54.0	23.0	22.0	17.0	15.0	14.0	21.0	21.0	18.0	13.0
ENSDARG00000102470	mpp7a	35.0	38.0	70.0	86.0	45.0	9.0	3.0	2.0	2.0	3.0	4.0	6.0	7.0	7.0	8.0	11.0	10.0	10.0
ENSDARG00000102471	trak2	7.0	20.0	36.0	28.0	13.0	6.0	6.0	7.0	5.0	4.0	6.0	5.0	7.0	9.0	8.0	9.0	13.0	11.0
ENSDARG00000102472	btbd17b					1.0	2.0	2.0	2.0	2.0	1.0	0.7	0.5	1.0	1.0	2.0	8.0	11.0	12.0
ENSDARG00000102473	zgc:171673	0.3	1.0	8.0	7.0	4.0	3.0	3.0	4.0	3.0	2.0	2.0	3.0	3.0	3.0	3.0	2.0	3.0	4.0
ENSDARG00000102474	dusp16	0.7	0.6	3.0	3.0	4.0	9.0	13.0	26.0	26.0	26.0	23.0	21.0	21.0	20.0	15.0	16.0	15.0	19.0
ENSDARG00000102475	si:dkey-3p4.1					0.1		0.2											0.4
ENSDARG00000102477	stard4					1.0	0.6	0.6		3.0	7.0	10.0	8.0	8.0	8.0	5.0	12.0	17.0	20.0
ENSDARG00000102478	ADAMTS7							0.3		1.0	1.0	2.0	3.0	3.0	3.0	2.0	2.0	2.0	0.8
ENSDARG00000102480	BX005417.2					0.3													
ENSDARG00000102482	zgc:165573	46.0	46.0	39.0	40.0	34.0	14.0	6.0	11.0	41.0	49.0	57.0	53.0	56.0	69.0	48.0	65.0	66.0	59.0
ENSDARG00000102483	numa1	106.0	85.0	25.0	19.0	11.0	30.0	48.0	46.0	32.0	25.0	27.0	26.0	24.0	22.0	15.0	8.0	9.0	6.0
ENSDARG00000102488	FO704745.1										2.0								
ENSDARG00000102490	asb2b								1.0	5.0	9.0	18.0	21.0	19.0	16.0	16.0	14.0	13.0	20.0
ENSDARG00000102491	gpr142											0.5	0.4	0.6		0.6		0.5	0.7
ENSDARG00000102493	ticam1	2.0	14.0	24.0	40.0	9.0	2.0	1.0	2.0	2.0	3.0	3.0	4.0	4.0	3.0	4.0	7.0	8.0	8.0
ENSDARG00000102496	CR847898.4					0.4	3.0	3.0	4.0	3.0	1.0	2.0	2.0	0.8					
ENSDARG00000102501	hoxa5a									13.0	17.0	19.0	15.0	12.0	22.0	21.0	15.0	10.0	8.0
ENSDARG00000102503	ENSDARG00000102503									4.0	1.0	5.0	5.0	6.0	7.0	9.0	7.0	10.0	8.0
ENSDARG00000102505	ENSDARG00000102505	9.0	12.0	38.0	42.0	28.0	5.0	2.0	3.0	6.0	4.0	6.0	6.0	7.0	6.0	4.0	7.0	9.0	7.0
ENSDARG00000102506	lrp2a	0.1	0.1	0.6	0.3	0.5	0.2	0.3	0.8	6.0	5.0	6.0	7.0	6.0	5.0	4.0	6.0	6.0	7.0
ENSDARG00000102511	cript	10.0	25.0	50.0	60.0	66.0	50.0	33.0	21.0	25.0	18.0	25.0	24.0	24.0	30.0	30.0	28.0	25.0	23.0
ENSDARG00000102512	kdm8	0.4	3.0	19.0	20.0	12.0	9.0	9.0	11.0	12.0	17.0	11.0	9.0	6.0	7.0	6.0	4.0	4.0	2.0
ENSDARG00000102513	FO704822.1		0.8	2.0	2.0	2.0		1.0		1.0	0.9	0.9	1.0		1.0	1.0	1.0	1.0	1.0
ENSDARG00000102517	crtac1b				0.8							0.2	1.0	0.6	0.3	0.6	2.0	2.0	3.0
ENSDARG00000102520	BX323588.1													1.0	2.0	4.0	3.0	3.0	1.0
ENSDARG00000102525	lck		0.7	0.5	0.7		0.5											1.0	1.0
ENSDARG00000102531	anapc11	51.0	64.0	23.0	29.0	16.0	17.0	13.0	15.0	18.0	22.0	13.0	13.0	15.0	12.0	13.0	13.0	12.0	10.0
ENSDARG00000102538	mccc1	2.0	6.0	37.0	34.0	39.0	29.0	16.0	13.0	24.0	22.0	31.0	41.0	37.0	37.0	33.0	37.0	42.0	37.0
ENSDARG00000102542	si:ch211-268b14.2							0.3		0.3			0.1						
ENSDARG00000102546	cdk11b	175.0	201.0	210.0	172.0	221.0	250.0	251.0	235.0	123.0	106.0	90.0	91.0	60.0	65.0	45.0	35.0	29.0	25.0
ENSDARG00000102550	ENSDARG00000102550	8.0	31.0	159.0	129.0	166.0	97.0	88.0	62.0	56.0	47.0	45.0	39.0	25.0	27.0	18.0	17.0	17.0	14.0
ENSDARG00000102551	jazf1a			1.0	0.3	0.7	0.8	0.8	1.0	3.0	1.0	2.0	2.0	3.0	4.0	4.0	5.0	4.0	3.0
ENSDARG00000102554	zgc:112433													2.0	2.0	1.0	2.0	3.0	2.0
ENSDARG00000102555	si:dkey-33i11.9									0.9		2.0	6.0	6.0	5.0	11.0	38.0	84.0	74.0
ENSDARG00000102556	nfat5b	0.8	2.0	3.0	3.0	1.0	0.8		0.2	0.1	0.2		0.6	0.1	0.4	0.4	2.0	4.0	6.0
ENSDARG00000102557	ftr87												0.4		0.4	0.6	0.6	3.0	2.0
ENSDARG00000102558	pde6ha											1.0			1.0		176.0	188.0	609.0
ENSDARG00000102559	si:dkey-16p19.5					1.0	1.0	1.0											
ENSDARG00000102561	AL645691.1						2.0	3.0	2.0	0.8			0.8						
ENSDARG00000102564	gfra1b									3.0	3.0	4.0	2.0	3.0	4.0	5.0	9.0	8.0	8.0
ENSDARG00000102565	vasnb						0.4	0.3	2.0	13.0	13.0	14.0	15.0	12.0	13.0	17.0	17.0	19.0	16.0
ENSDARG00000102566	fam102aa	29.0	28.0	17.0	21.0	9.0	2.0	1.0	0.6	2.0	2.0	4.0	4.0	5.0	4.0	4.0	4.0	3.0	4.0
ENSDARG00000102569	polr3a	5.0	7.0	16.0	16.0	11.0	5.0	5.0	6.0	12.0	9.0	10.0	7.0	6.0	6.0	5.0	6.0	7.0	7.0
ENSDARG00000102571	metap2b	387.0	444.0	263.0	283.0	372.0	453.0	433.0	418.0	350.0	290.0	294.0	231.0	195.0	176.0	131.0	125.0	122.0	123.0
ENSDARG00000102572	si:ch211-260e23.9	0.6	0.3	2.0	1.0	8.0	12.0	8.0	6.0	11.0	6.0	6.0	5.0	8.0	11.0	18.0	38.0	33.0	32.0
ENSDARG00000102575	si:ch211-106j21.2																0.3	0.3	0.8
ENSDARG00000102578	mif4gdb	7.0	14.0	13.0	15.0	10.0	4.0	3.0	1.0	2.0	2.0	4.0	3.0	3.0	3.0	3.0	3.0	5.0	3.0
ENSDARG00000102580	CU571310.1			2.0	4.0	2.0			2.0	2.0	3.0	4.0	4.0	3.0	2.0	3.0	1.0	1.0	0.7
ENSDARG00000102581	si:dkeyp-44b5.5					3.0	6.0	5.0	3.0	2.0	0.7	0.7							
ENSDARG00000102583	il4r.1									0.4	0.3	0.3	0.4	0.4	0.8	0.9	3.0	3.0	4.0
ENSDARG00000102584	cpne7														0.4	0.6	3.0	5.0	5.0
ENSDARG00000102585	fam160a1b												0.9		0.4	4.0	8.0	7.0	8.0
ENSDARG00000102586	zgc:152938	12.0	29.0	65.0	85.0	48.0	28.0	17.0	15.0	19.0	14.0	15.0	9.0	8.0	9.0	9.0	5.0	7.0	6.0
ENSDARG00000102587	mios	14.0	16.0	112.0	120.0	120.0	78.0	42.0	32.0	39.0	33.0	31.0	23.0	19.0	21.0	14.0	11.0	12.0	10.0
ENSDARG00000102588	sp100.2												0.3						
ENSDARG00000102590	polr3h	3.0	8.0	44.0	23.0	55.0	39.0	17.0	20.0	49.0	57.0	50.0	34.0	22.0	22.0	17.0	22.0	18.0	22.0
ENSDARG00000102591	btr30						2.0	4.0	4.0	1.0	1.0	0.6	0.4	0.6	0.6		0.6	0.6	1.0
ENSDARG00000102593	si:ch211-214b16.2										1.0								
ENSDARG00000102594	zgc:194627					4.0	2.0	2.0	10.0	7.0	4.0	3.0	6.0	5.0	7.0	10.0	8.0	9.0	4.0
ENSDARG00000102595	si:dkey-250k10.1						0.1	0.2	0.2	0.1	0.1	0.3	0.2	0.1	0.1	0.2		0.2	0.4
ENSDARG00000102599	si:ch1073-392o20.2	12.0	14.0	31.0	27.0	17.0	8.0	10.0	19.0	20.0	17.0	24.0	31.0	31.0	20.0	27.0	30.0	35.0	32.0
ENSDARG00000102600	ENSDARG00000102600					7.0	9.0	5.0	4.0	2.0	0.7	0.6	0.9						
ENSDARG00000102601	si:dkey-15h8.15	33.0	41.0	41.0	98.0	45.0	43.0	46.0	53.0	29.0	23.0	21.0	21.0	16.0	13.0	13.0	8.0	10.0	10.0
ENSDARG00000102602	si:ch211-220m17.4																2.0	4.0	3.0
ENSDARG00000102604	BX323837.1	2.0	3.0	6.0	7.0	4.0	1.0												
ENSDARG00000102605	CU929054.1		1.0																
ENSDARG00000102606	znf1158		0.4	3.0	7.0	3.0	7.0	3.0	7.0	5.0	6.0	5.0	3.0	2.0	3.0	2.0	2.0	4.0	3.0
ENSDARG00000102607	pmpca	15.0	34.0	81.0	91.0	74.0	41.0	35.0	38.0	49.0	47.0	59.0	51.0	41.0	42.0	33.0	41.0	41.0	36.0
ENSDARG00000102608	zgc:109986				0.4	1.0	6.0	12.0	20.0	22.0	14.0	8.0	6.0	5.0	4.0	7.0	8.0	9.0	9.0
ENSDARG00000102610	r3hdm2	18.0	34.0	61.0	59.0	57.0	35.0	10.0	4.0	4.0	2.0	2.0	2.0	3.0	4.0	4.0	5.0	8.0	9.0
ENSDARG00000102611	stmnd1													1.0					
ENSDARG00000102612	slc15a4	26.0	10.0	15.0	22.0	23.0	6.0	2.0	0.7	1.0	1.0	2.0	3.0	3.0	2.0	4.0	5.0	6.0	5.0
ENSDARG00000102615	fra10ac1	11.0	13.0	30.0	33.0	37.0	35.0	31.0	19.0	28.0	32.0	22.0	19.0	15.0	17.0	11.0	9.0	9.0	6.0
ENSDARG00000102618	utp18		6.0	26.0	40.0	37.0	79.0	135.0	170.0	115.0	90.0	115.0	96.0	62.0	57.0	31.0	34.0	30.0	29.0
ENSDARG00000102624	kif22	981.0	764.0	531.0	492.0	439.0	306.0	387.0	282.0	156.0	130.0	120.0	118.0	101.0	102.0	62.0	27.0	22.0	14.0
ENSDARG00000102626	frem2b	0.3	0.4	2.0	3.0	0.4	0.1			0.4	1.0	3.0	9.0	12.0	8.0	12.0	13.0	12.0	9.0
ENSDARG00000102631	hoxc11b			1.0	0.4	0.7				0.5	4.0	5.0	3.0	2.0	2.0	4.0	2.0	1.0	2.0
ENSDARG00000102632	ubc	2019.0	1401.0	1542.0	1398.0	1470.0	1950.0	2649.0	2069.0	1266.0	1012.0	1185.0	1074.0	1021.0	956.0	958.0	870.0	712.0	687.0
ENSDARG00000102634	parn	74.0	116.0	461.0	426.0	242.0	75.0	47.0	50.0	49.0	44.0	43.0	32.0	32.0	47.0	39.0	32.0	30.0	28.0
ENSDARG00000102635	znf1037					0.6	2.0	1.0	2.0	2.0	0.4	0.4							
ENSDARG00000102636	trmt9b	114.0	100.0	53.0	43.0	10.0	6.0	3.0	0.4	3.0	3.0	2.0	1.0	0.6	2.0	2.0	5.0	6.0	4.0
ENSDARG00000102640	pdia3	138.0	210.0	269.0	237.0	236.0	115.0	52.0	63.0	105.0	185.0	256.0	396.0	332.0	261.0	267.0	279.0	240.0	153.0
ENSDARG00000102641	CR925761.3								0.5								0.4	0.5	0.6
ENSDARG00000102643	chmp1a	53.0	62.0	95.0	85.0	104.0	101.0	106.0	82.0	60.0	47.0	49.0	46.0	44.0	37.0	36.0	40.0	33.0	29.0
ENSDARG00000102645	usp47	15.0	20.0	54.0	45.0	29.0	11.0	12.0	17.0	21.0	18.0	22.0	21.0	19.0	19.0	15.0	16.0	18.0	18.0
ENSDARG00000102650	BX248331.2											0.2	0.4	0.3	1.0	2.0	3.0	7.0	7.0
ENSDARG00000102657	lman2la	11.0	6.0	5.0	7.0	17.0	6.0	3.0	4.0	4.0	10.0	10.0	16.0	14.0	19.0	17.0	25.0	19.0	13.0
ENSDARG00000102658	zgc:174624	2.0	2.0	13.0	12.0	7.0	10.0	9.0	11.0	9.0	9.0	8.0	6.0	3.0	6.0	4.0	4.0	5.0	4.0
ENSDARG00000102665	ENSDARG00000102665	1.0	5.0	7.0	4.0	7.0	11.0	10.0	8.0	3.0	3.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0
ENSDARG00000102668	slc16a5b																0.4	1.0	1.0
ENSDARG00000102671	dpyda.1	0.7	0.8	1.0	0.9	0.9		0.8			0.7	0.8	0.9	0.9		2.0	3.0	3.0	4.0
ENSDARG00000102673	si:dkey-26i24.1					5.0	11.0	11.0	7.0	3.0	2.0	3.0	1.0	0.5	0.6	0.6			
ENSDARG00000102674	ckap5	307.0	296.0	228.0	164.0	59.0	26.0	35.0	57.0	65.0	63.0	76.0	79.0	76.0	78.0	57.0	44.0	42.0	36.0
ENSDARG00000102675	FO818743.1													0.5		1.0	1.0	2.0	1.0
ENSDARG00000102678	znf1181		1.0	9.0	16.0	15.0	20.0	20.0	17.0	15.0	10.0	8.0	8.0	8.0	7.0	7.0	5.0	5.0	7.0
ENSDARG00000102679	FP074874.1			1.0	1.0	0.9	0.9	0.8	1.0	3.0	3.0	3.0	2.0	2.0	3.0	2.0	2.0	1.0	3.0
ENSDARG00000102680	CR847844.2														0.7	0.4	1.0	1.0	2.0
